timestamp,tweet_text,username,all_hashtags,followers_count,location 
2020-04-14 02:04:26,"b'@CareSnap - the app tracking #COVID19 in #Houston   Patients &amp; caregivers self-check #coronavirus symptoms into the apps daily, before in-home care services occur  App points user to drive-thru testing or request an in-home test, if needed  #HomeHealth  https://t.co/dvlkm5XidA'",b'CareSnap',"['COVID19', 'Houston', 'coronavirus', 'HomeHealth']",22,"b'Houston, TX07/18/2017'"
2020-04-14 02:04:23,"b'Follow our live updates on the #coronavirus here: -- UN says 117 million children could miss their measles shots -- France extends a virtual lockdown until May 11 -- US stocks close lower, with both the Dow Jones and the S&amp;P 500 falling 1% #COVID19 https://t.co/76f0Ev3Dh9'",b'NAR',"['coronavirus', 'COVID19']",184172,b'Tokyo'
2020-04-14 02:04:20,b'TUCKER does on air #CoronaTest for #COVID19 #coronavirus  This is news. #QAnon #POTUS #WWG1WGA #MAGA #TheGreatAwakening  https://t.co/oVfBMexEzS',b'sarajanesrock',"['CoronaTest', 'COVID19', 'coronavirus', 'QAnon', 'POTUS', 'WWG1WGA', 'MAGA', 'TheGreatAwakening']",2517,b'A Nobody From Nowhere'
2020-04-14 02:04:18,b'I wonder how the west will react to how foreigners are being treated in China.  #COVID19 #coronavirus #ChineseVirus #WuhanVirus',b'roro_kingston',"['COVID19', 'coronavirus', 'ChineseVirus', 'WuhanVirus']",2,"b'Milwaukee, WI'"
2020-04-14 02:04:16,"b'The CNN has alot of Trump supporters mad \xf0\x9f\xa4\x94\xf0\x9f\x98\x82  Q: What was Trump doing in Feb? Having rallies , golfing ... Feb 7 th gave 17 tons of PPE to China without restocking/replacing PPE \xf0\x9f\xa4\x94 calling #COVID19 a hoax blaming the media ... #TrumpMeltdown #PressBriefing #coronavirus #UBI'",b'jenks_nikki',"['COVID19', 'TrumpMeltdown', 'PressBriefing', 'coronavirus', 'UBI']",65,b''
2020-04-14 02:04:15,b'Save the Drip #2020 We are a divided nation at the moment with a transformation happening before our eyes. \xe2\x80\x9cNO MORE POLITICAL PARTIES\xe2\x80\x9d Let the candidates represent themselves in their truest colors without hiding behind a Donkey or an Elephant \xf0\x9f\x90\x98 \xf0\x9f\x90\xb4 #usa #COVID19 #coronavirus https://t.co/ROUMdRD3nP',b'hafaih33',"['usa', 'COVID19', 'coronavirus']",5,b''
2020-04-14 02:04:12,"b'A used protective glove lies on a driveway slick from a recent rain at the White House in Washington, U.S., April 13, 2020. @REUTERS/ @LeahMillis #Trump #WhiteHouse #DC #POTUS #COVID19 #coronavirus #PPE #DonaldTrump https://t.co/QxiuKEAi0V'",b'LeahMillis',"['Trump', 'WhiteHouse', 'DC', 'POTUS', 'COVID19', 'coronavirus', 'PPE', 'DonaldTrump']",4562,"b'Washington, DC'"
2020-04-14 02:04:11,b'I really hope someone is writing Friends : COVID times. Kidding not kidding ! #COVID19 #nyccoronavirus #nyc #COVID #coronavirus',b'DanielleAhn2',"['COVID19', 'nyccoronavirus', 'nyc', 'COVID', 'coronavirus']",43,"b'Manhattan, NY'"
2020-04-14 02:04:07,b'So... does this mean it\xe2\x80\x99s also a zombie virus? #coronavirus #COVID19 https://t.co/7GkRV3dtYe',b'Tara_In_DC',"['coronavirus', 'COVID19']",191,b'DC'
2020-04-14 02:04:02,b'13 Behaviors to Adapt as Society Battles COVID-19 \xe2\x80\x94 Muncie Journal https://t.co/8E1IJ0Ffqj #BeSafe #BeSafeStayHome #COVID19 #coronavirus #HealthyAtHome #HealthyLife @TaflingerBrad https://t.co/PL0Kn3w3C8',b'TaflingerBrad',"['BeSafe', 'BeSafeStayHome', 'COVID19', 'coronavirus', 'HealthyAtHome', 'HealthyLife']",639,"b'Muncie, IN'"
2020-04-14 02:04:01,"b'Remember back in the day when you\xe2\x80\x99d go to the grocery store &amp; blast right past the paper goods aisle, &amp; now you find yourself gazing down it\xe2\x80\x99s barren shelves like you\xe2\x80\x99re searching for the prodigal son on the horizon?#coronavirus #COVID19 #ToiletPaperApocalypse #COVID2019 #COVID'",b'praytostjude',"['coronavirus', 'COVID19', 'ToiletPaperApocalypse', 'COVID2019', 'COVID']",53,b'United States'
2020-04-14 02:03:59,"b""COVID-ALERT: Pink and son's 'intense' battles with coronavirus: 'They both got extremely sick' - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/lOyF2lx8xg https://t.co/EI6cMRTjkW""",b'GlobalPandemics',"['Coronavirus', 'COVID19']",26343,b'WORLDWIDE'
2020-04-14 02:03:57,b'The untold story. #COVID19 #coronavirus https://t.co/yS1gHbC1ny',b'emorys',"['COVID19', 'coronavirus']",912,"b'Los Angeles, CA'"
2020-04-14 02:03:56,"b""JUST IN (via WH press pool) #Trump has a meeting Tues. w/ recovered #COVID19 patients at 11:30a Eastern at the WH, per WH daily guidance / press schedule.  Then at 3:30p, Trump has a meeting w/ health care execs.  There's a US gov't #Coronavirus Task Force presser Tues. at 5p. https://t.co/J3pr5GCIeg""",b'DevonHeinen',"['Trump', 'COVID19', 'Coronavirus']",755,"b'Seattle, WA'"
2020-04-14 02:03:55,"b'JOKE $1,200.00 I BUY $600.00 #TWITTERSTOCK WAIT 6 YEARS ( $600,000,000.00 #MILLION #DOLLARS WORTH OF #STOCKGROWTH ) I MAKE #FOOLS OUT OF #ALLOFYOU \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x86 #StimulusChecks #CORONAVIRUS #COVID19 #MELANIN #BLACKPEOPLE #BLACKTWITTER #GHETTO #NIGGAS #RAPBARS #AMERIKKKA #AFRICA #LGBT https://t.co/izubV37rUD'",b'rozell_a',"['TWITTERSTOCK', 'MILLION', 'DOLLARS', 'STOCKGROWTH', 'FOOLS', 'ALLOFYOU', 'StimulusChecks', 'CORONAVIRUS', 'COVID19', 'MELANIN', 'BLACKPEOPLE', 'BLACKTWITTER', 'GHETTO', 'NIGGAS', 'RAPBARS', 'AMERIKKKA', 'AFRICA', 'LGBT']",57,b'666'
2020-04-14 02:03:46,b'COVID-ALERT: Priests gather at Western Wall for quiet blessing against coronavirus - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/e6ZqsUw9Q7 https://t.co/tCXuD2xJNl',b'GlobalPandemics',"['Coronavirus', 'COVID19']",26343,b'WORLDWIDE'
2020-04-14 02:03:41,b'So let break it down. Natalie F decided to make a hoax that would pull in so many people by using hot keywords that would sucker in many people especially Chelsea Clinton into believing that Natalie lost her husband to the virus  #Hoax #ER #Doctor #Boston #CoronaVirus #COVID19 https://t.co/q414Z9GSpA',b'Kaitain_AZ',"['Hoax', 'ER', 'Doctor', 'Boston', 'CoronaVirus', 'COVID19']",1592,b'\xd0\x90\xd1\x80\xd0\xb8\xd0\xb7\xd0\xbe\xd0\xbd\xd0\xb0'
2020-04-14 02:03:35,"b""Saddened to read the skilled nursing facility that helped my mother after her quadruple bypass is experiencing a coronavirus outbreak of 20 residents and 8 staff. I was hoping it wouldn't happen there. #coronavirus #covid19 #skillednursingfacility""",b'PrincessStarli',"['coronavirus', 'covid19', 'skillednursingfacility']",260,b''
2020-04-14 02:03:34,"b""@DannyGarrett44 @maddow @AlabamaFTBL @CNN And of course...@GovernorKayIvey did not provide ANY information of her own... Deferring to ANYONE.. while seated in Alabama's Governors seat.   @ALSenateRepubs  @AlabamaFTBL @maddow @cnn #COVID19 #coronavirus  #PresserCOVID19""",b'kyerecic',"['COVID19', 'coronavirus', 'PresserCOVID19']",159,"b'Hueytown, Al'"
2020-04-14 02:03:21,b'How long are these #Patriots That were losing their minds over a  #flag  continue to let  forces destroy this country &amp; its #economy? Where\xe2\x80\x99s the outrage?  #sheep ready To be slaughtered by #government #RevolutionNow #revolution #COVID19 #coronavirus #Recession2020',b'KenLunkins',"['Patriots', 'flag', 'economy', 'sheep', 'government', 'RevolutionNow', 'revolution', 'COVID19', 'coronavirus', 'Recession2020']",92,b''
2020-04-14 02:03:19,"b""Drink it in. Drink it in. It sounds so ridiculous you'd be forgiven mistaking it for a made up tale. #COVID2019 #COVID19 #coronavirus https://t.co/3Idc5LRU0x""",b'StrudwickM',"['COVID2019', 'COVID19', 'coronavirus']",523,b'Bradford'
2020-04-14 02:03:17,"b""ICYMI: The #MoLeg and @MoSen are working with @GovParsonMO to resume the legislative session on April 27th.   Here's House Min. Leader @crystal_quade's response   #Coronavirus #COVID19 https://t.co/o5Z7JEqShD""",b'Andrew_Havranek',"['MoLeg', 'Coronavirus', 'COVID19']",1248,"b'Missouri, USA'"
2020-04-14 02:03:17,"b'Looking for information about #coronavirus/#COVID19 testing and treatment in #Omaha? Visit https://t.co/mM8Trh6M0N, a site sponsored in part by #PivotOmaha, for the latest testing information and risk assessment. #coronavirustesting #conciergemedicine #integrativewellcare https://t.co/oanAjooFzY'",b'PivotOmaha',"['coronavirus', 'COVID19', 'Omaha', 'PivotOmaha', 'coronavirustesting', 'conciergemedicine', 'integrativewellcare']",31,"b'2801 S 88th St., Omaha, NE'"
2020-04-14 02:03:04,"b""@Alyssa_Milano  so when trump says the same thing, it's bullshit right.... #Trump2020 @realDonaldTrump #COVID19 #coronavirus #shelteringinplace https://t.co/70fWcTiuiS""",b'RealMychelleC',"['Trump2020', 'COVID19', 'coronavirus', 'shelteringinplace']",1,b''
2020-04-14 02:03:02,b'DJI sends 100 drones to help stymie US coronavirus outbreak @TheDroneGirl https://t.co/C33riA9tcE  #COVID19 #CoronaVirus @DJIGlobal #DJI #Pandemic @eagle_drones_us @jblefevre60 @evankirstel @HaroldSinnott @Nicochan33 @Paula_Piccard https://t.co/5eWB8tTIeX',b'eagle_drones_us',"['COVID19', 'CoronaVirus', 'DJI', 'Pandemic']",12103,"b'100 Illinois Street, Suite 200'"
2020-04-14 02:03:00,b'#China approves 2 experimental #Vaccine for #Coronavirus to enter clinical trials. #CureCorona #cureforcoronavirus #CoronaVirusUpdates #COVID19 #FightAgainstCoronavirus https://t.co/fKKiKXeJlg',b'rifkhan_Rahuman',"['China', 'Vaccine', 'Coronavirus', 'CureCorona', 'cureforcoronavirus', 'CoronaVirusUpdates', 'COVID19', 'FightAgainstCoronavirus']",69,b''
2020-04-14 02:02:49,"b""We've seen the best of humanity, as well as the worst. #COVID19 #coronavirus #StayAtHome #Malaysia #MCO  https://t.co/xBnhHlzlkv""",b'MashableSEA',"['COVID19', 'coronavirus', 'StayAtHome', 'Malaysia', 'MCO']",3757,b'Malaysia'
2020-04-14 02:02:40,"b""With this quarantine we should all be better about paying attention to Today's Birthdays on Facebook.  Happy Birthday Susanne! We've never met, but I'll Zoom and sip a cold one with ya!  #QuaratineLife #COVID19 #coronavirus #StayHome #QuarantineDiaries #facebook #""",b'AlyssaAgostini',"['QuaratineLife', 'COVID19', 'coronavirus', 'StayHome', 'QuarantineDiaries', 'facebook']",3994,"b'Atlanta, GA'"
2020-04-14 02:02:39,b'https://t.co/AHM9I21yNN is open for business! #thisbitch #QuarantineLife #COVID19 #coronavirus #petty #dopememe #app #Trending',b'thisbit_ch',"['thisbitch', 'QuarantineLife', 'COVID19', 'coronavirus', 'petty', 'dopememe', 'app', 'Trending']",58,"b'Georgia, USA'"
2020-04-14 02:02:36,"b'Need help finding medical supplies for Tecate, Mexico. They are assisting Tijuana with cases but also need protective gear. #PPE #medicalsupplies #coronavirus #COVID19 #MedicalEquipment'",b'unfltrdca',"['PPE', 'medicalsupplies', 'coronavirus', 'COVID19', 'MedicalEquipment']",1,b''
2020-04-14 02:02:27,b'And yet another example of the tireless frontline medical staff working themselves to the bone. #Plandemic #endthelockdownnow #endthelockdown #EndTheShutdown #EndCOVIDSanctions #COVID19 #COVID #coronavirus #CoronaHoax https://t.co/EgNnyoxRy8',b'UrbanPienews',"['Plandemic', 'endthelockdownnow', 'endthelockdown', 'EndTheShutdown', 'EndCOVIDSanctions', 'COVID19', 'COVID', 'coronavirus', 'CoronaHoax']",976,b'Vancouver'
2020-04-14 02:02:25,b'#Coronavirus #COVID19 #FirstPositiveCase #Meghalaya #National #DY365 Meghalaya reports its first positive COVID-19 case https://t.co/QyxxZvq6qm',b'DY365',"['Coronavirus', 'COVID19', 'FirstPositiveCase', 'Meghalaya', 'National', 'DY365']",44329,"b'Guwahati, India'"
2020-04-14 02:02:16,"b'South Korea confirms 27 new cases, less than 50 for 6th day #COVID19 #Corona #Coronavirus #CoronaVirusUpdate  https://t.co/JKMG8jvcOP'",b'TheKoreaHerald',"['COVID19', 'Corona', 'Coronavirus', 'CoronaVirusUpdate']",59897,"b'Seoul, Korea '"
2020-04-14 02:02:05,"b'Heat kills #coronavirus #COVID19, not. Brazil is on the Equator 23,400 cases, Peru 9700, Congo 200, Kenya 200&lt; .@maddow @MarchForScience @MaddowBlog @MSNBC'",b'hyp3rcrav3',"['coronavirus', 'COVID19']",88,b''
2020-04-14 02:02:03,"b'#BADmove Wisconsin now bans ""Window Visits"" to family in nursing facility\'s. #tcot #coronavirus #COVID19  https://t.co/JSUcy7xclA 1/2'",b'CatholicForLife',"['BADmove', 'tcot', 'coronavirus', 'COVID19']",9168,"b'San Diego, CA'"
2020-04-14 02:02:03,b'\xe2\x80\x98Social Distancing\xe2\x80\x99 on Sites Buys Construction Sector Some Time Read more https://t.co/qvDRpuYBTY  #industrynews #latestarticles #construction #socialdistancing #COVID19 #pandemic #coronavirus https://t.co/87ernDOsth',b'ACSESEngineers',"['industrynews', 'latestarticles', 'construction', 'socialdistancing', 'COVID19', 'pandemic', 'coronavirus']",123,"b'Strathfield, Sydney'"
2020-04-14 02:02:02,b'Newfoundland faces possible food shortage as pandemic hammers key shipping company  https://t.co/PEBPbqiGz1  #COVID2019 #COVID19 #coronavirus #CoronavirusPandemic  #COVID19Pandemic #CanadaCovid19 #covid19nfld',b'BillEllson',"['COVID2019', 'COVID19', 'coronavirus', 'CoronavirusPandemic', 'COVID19Pandemic', 'CanadaCovid19', 'covid19nfld']",1707,b'Deptford'
2020-04-14 02:02:02,"b'@weijia Doesn\xe2\x80\x99t matter who\xe2\x80\x99s on the list, they have no power whatsoever.  They threw the list together after President @NYGovCuomo upstaged Trump!  #TrumpLiesAmericansDie #TrumpOwnsEveryDeath #TrumpPressConf #COVID19 #coronavirus @IvankaTrump @jaredkushner @stevenmnuchin1'",b'e92sam',"['TrumpLiesAmericansDie', 'TrumpOwnsEveryDeath', 'TrumpPressConf', 'COVID19', 'coronavirus']",144,b'Southern CA'
2020-04-14 02:02:02,"b'J Ladner / @itsmrjladner: I receive DMs and in my classes, I am asked a lot about the placement and flavors that I use #behindthechair. https://t.co/QDGinoLbLd #coronavirus #covid19 #CoronaVirusUpdate #pandemic #bangstyle https://t.co/G2IzrB94lc'",b'BangstyleTweets',"['behindthechair', 'coronavirus', 'covid19', 'CoronaVirusUpdate', 'pandemic', 'bangstyle']",25388,b''
2020-04-14 02:02:00,b'I love @PaulaReidCBS  Hatch Act violation! #coronavirus #COVID19 #HatchAct #TrumpMeltdown #Trump https://t.co/ikvFCxNjUP',b'Die__Trying_',"['coronavirus', 'COVID19', 'HatchAct', 'TrumpMeltdown', 'Trump']",3220,b''
2020-04-14 02:01:57,b'Latest data is showing that the current #COVID19 #testing averages an even higher false negative rate than was previously thought-as high as 40%. I find this *alarming*. Why aren\xe2\x80\x99t we having more discussions about this?  #TestingForCovid19 #testingkit #TrumpMeltdown #coronavirus',b'BarronGhost',"['COVID19', 'testing', 'TestingForCovid19', 'testingkit', 'TrumpMeltdown', 'coronavirus']",190,b''
2020-04-14 02:01:57,b'@ashhadtaskin Nor in the other parts of #Pakistan which may have future repercussions as to the increase in overall confirmed cases of #COVID19 #CoronaVirus #StayHomeSaveLives #StayHomeStaySafe #CoronaVirusPakistan',b'talhaatareen',"['Pakistan', 'COVID19', 'CoronaVirus', 'StayHomeSaveLives', 'StayHomeStaySafe', 'CoronaVirusPakistan']",26,"b'Quetta, Pakistan'"
2020-04-14 02:01:46,"b'#COVID #COVID19 #coronavirus  Hope it can leave us soon. #facemask and #facemaskmachine is available, welcome to inquiry. Fight together with you. https://t.co/PfYCsTEUPn'",b'AmyBay12',"['COVID', 'COVID19', 'coronavirus', 'facemask', 'facemaskmachine']",10,b''
2020-04-14 02:01:42,b'How all men feel during this #coronavirus with their significant other. This #QuaratineLife killing us! IM TIIIRREEDDDD! #COVID19 #1DConcertOnlineStayAtHome https://t.co/PRgp6qmb3L',b'BlaineLegendary',"['coronavirus', 'QuaratineLife', 'COVID19', '1DConcertOnlineStayAtHome']",963,"b'Palm Beach, Florida '"
2020-04-14 02:01:36,"b'Victoria &amp; #bcpoli may be failing to ensure emergency accommodations for homeless allow for physical distancing, self-isolation, quarantine &amp; other recommendations issued by @WHO to stop the spread of #COVID19  #COVIDCanada #coronavirus @adequatehousing  https://t.co/XCyVMwo7rP'",b'photowarrior',"['bcpoli', 'COVID19', 'COVIDCanada', 'coronavirus']",502,"b'Victoria, BC'"
2020-04-14 02:01:30,b'Unemployment aid &gt; people\xe2\x80\x99s normal salary. Doesn\xe2\x80\x99t that encourage people who are working from home to quit and just live off of 39 weeks of aid? Makes no sense. #TrumpMeltdown #coronavirus #Trump #COVID19',b'jialin_hu',"['TrumpMeltdown', 'coronavirus', 'Trump', 'COVID19']",53,"b'New York, NY'"
2020-04-14 02:01:26,b'My latest for @Forbes COVID-19 Quarantine Sees A Blur Of Activity For Dating App Blindlee https://t.co/h2O8rKwbV6 #socialmedia #dating #love #romance #app #coronavirus #COVID19 @BlindleeHQ',b'johnlewinski',"['socialmedia', 'dating', 'love', 'romance', 'app', 'coronavirus', 'COVID19']",1586,"b'Milwaukee, London, New York'"
2020-04-14 02:01:21,b'2 new cases in Sint Maarten   [2:01 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic',b'COVIDLive',"['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",278,b''
2020-04-14 02:01:18,"b'You know how to avoid suicide, loss of home, etc. due to #COVID19 ?  Not by opening everything up and killing hundreds of thousands of Americans.......  But by sending more than a measly, one time $1200 check!   The government is full of out of touch millionaires.  #coronavirus'",b'reginaCA2ATX',"['COVID19', 'coronavirus']",87,"b'Portland, OR'"
2020-04-14 02:01:16,b'Waiting patiently on when our world will connect again physically.\xf0\x9f\x92\x9e\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\x92\x9c\xf0\x9f\x96\xa4\xe2\x9c\x88\xef\xb8\x8f . . . #unplug #coronavirus #beautiful #beaches #summer #erasmus #studyabroad #covid19 #worldbank #overseaseducation #temple #studyvisa #studystudystudy #learnjapanese #hapan #quarantine #Tokyo https://t.co/D2vd5hzVCd',b'EBOUNDARIES',"['unplug', 'coronavirus', 'beautiful', 'beaches', 'summer', 'erasmus', 'studyabroad', 'covid19', 'worldbank', 'overseaseducation', 'temple', 'studyvisa', 'studystudystudy', 'learnjapanese', 'hapan', 'quarantine', 'Tokyo']",57,b'USA'
2020-04-14 02:01:14,b'Looking for a #newjob or #career and news show that #LockdownExtended . We compiled our top #tips to help you land the right #job during #COVID19 and the #coronavirus #pandemic. #LinkedIn #QuaratineLife #headshots #resume https://t.co/ELTClE4LA4',b'kasoziassociate',"['newjob', 'career', 'LockdownExtended', 'tips', 'job', 'COVID19', 'coronavirus', 'pandemic', 'LinkedIn', 'QuaratineLife', 'headshots', 'resume']",39,b'United States'
2020-04-14 02:01:10,"b'Kentucky, as of 5pm 4/13 (with changes from 4/12):  * Confirmed cases: 2,048 (+85) * Tested: 26,683 (+817) * Deaths: 104 (+7)  101 of 120 counties have confirmed cases (unchanged).  Map includes cases not yet confirmed by the state.  #covid19 #coronavirus https://t.co/z52vpMaOXt'",b'wesmorgan1',"['covid19', 'coronavirus']",1462,"b'Lexington KY, USA'"
2020-04-14 02:01:07,"b""Empty promises and utter lies.   Forget all those #covid19 tests at Target. A Month After Emergency Declaration, Trump's Promises Largely Unfulfilled. #coronavirus #TrumpPressConference  https://t.co/Qejtm675cM""",b'bangkokdave',"['covid19', 'coronavirus', 'TrumpPressConference']",1587,"b'New York, NY'"
2020-04-14 02:00:56,"b'Yes, the lunatic really said this today\xf0\x9f\x98\xa4:He should be charged with crimes against humanity and Genocide @Abdnys #70DayDeadlyDelay #IStayHomeFor #NeverEverForget #FakeGenius #COVID19 #coronavirus #LifeInTheTimeOfCorona  #SocialDistancing #DonaldTrumpIsRuiningOurCountry  #COVID19 https://t.co/V0PhYZcKgt'",b'Abdnys',"['70DayDeadlyDelay', 'IStayHomeFor', 'NeverEverForget', 'FakeGenius', 'COVID19', 'coronavirus', 'LifeInTheTimeOfCorona', 'SocialDistancing', 'DonaldTrumpIsRuiningOurCountry', 'COVID19']",5109,b'New York '
2020-04-14 02:00:55,b'.@WHO provides guidance to countries facing health crises. How effective is this arrangement? What is the relationship between countries and WHO? We hear from @hwipfli. #WHO #COVID19 #coronavirus #Pandemic  https://t.co/0ByygFsWEB',b'The_BigQ',"['WHO', 'COVID19', 'coronavirus', 'Pandemic']",695,"b'Auckland, New Zealand'"
2020-04-14 02:00:50,"b""I take no responsibility at all. Except when it comes to opening everything back up. That's when I want the credit, oh, and a parade. #TrumpMeltdown #COVID19 #coronavirus #Trump #PressConference""",b'AfriendInHR',"['TrumpMeltdown', 'COVID19', 'coronavirus', 'Trump', 'PressConference']",149,b''
2020-04-14 02:00:44,b'#UnitedHealth Group to contribute $10 million to fight #COVID19 internationally https://t.co/1qqIEsw1qW | #health #healthcare #healthnews #coronavirus #covid19india #IndiaIncfightsCovid19',b'ExpHealthcare',"['UnitedHealth', 'COVID19', 'health', 'healthcare', 'healthnews', 'coronavirus', 'covid19india', 'IndiaIncfightsCovid19']",3202,"b'Mumbai, India'"
2020-04-14 02:00:42,b'Army soldier tests positive for coronavirus again after full recovery #COVID19 #Coronavirus https://t.co/7cxLiea2l0',b'TheKoreaHerald',"['COVID19', 'Coronavirus']",59897,"b'Seoul, Korea '"
2020-04-14 02:00:38,"b'EVERYONE Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay #, Venmo or Zelle \xf0\x9f\x8f\xa6 drop all tags in comments) \xf0\x9f\xa5\xb3\xe2\x9d\xa4\xef\xb8\x8f #CoronavirusPandemic #TODAYONLY  DM WHEN DONE \xe2\x9c\x85 https://t.co/bZaG0MiyA7'",b'maddie_bandz23',"['COVID19', 'Coronavirus', 'CoronavirusPandemic', 'TODAYONLY']",680,"b'New York, USA'"
2020-04-14 02:00:36,b'\xf0\x9f\x98\xb7\xf0\x9f\x98\x91  Are you starting to feel the psychological effects of #quarantine?  Learn what to do\xf0\x9f\x91\x87 https://t.co/B85eEIkiy3  #COVID19 #Coronavirus #wellness https://t.co/o09Skc1u31',b'hedgetradehq',"['quarantine', 'COVID19', 'Coronavirus', 'wellness']",2769,b'Singapore'
2020-04-14 02:00:36,b'No virus is greater than our God #covid19 #coronavirus #ourgodisgreater https://t.co/a2LxpOfUSE',b'tcc_tracy',"['covid19', 'coronavirus', 'ourgodisgreater']",5,"b'1790 Sequoia Blvd., Tracy, CA '"
2020-04-14 02:00:35,"b'Coronavirus Update: \xe2\x98\xa3\xef\xb8\x8f\xef\xb8\x8f Total cases: 1,923,280 (+4,601) \xe2\x98\xa3\xef\xb8\x8f\xef\xb8\x8f \xe2\x9a\xa0\xef\xb8\x8f Current cases: 1,359,807 (+3,532) \xe2\x9a\xa0\xef\xb8\x8f \xe2\x9a\xb0\xef\xb8\x8f Deaths: 119,587 (+375) \xe2\x9a\xb0\xef\xb8\x8f \xf0\x9f\x8f\xa5 Recovered: 443,886 (+694) \xf0\x9f\x8f\xa5  Updated every 2 hours #Coronavirus #COVID19 #COVID\xe3\x83\xbc19 Source: https://t.co/1wwP5ZuPxW'",b'Tiranga_Sena',"['Coronavirus', 'COVID19', 'COVIDー19']",55297,b''
2020-04-14 02:00:35,"b""South Korea's foreign minister explains how the country contained COVID-19 @MOFAkr_eng https://t.co/wKWI7TCjpl #coronavirus #SouthKorea #covid19 https://t.co/eL75lB2Lxm""",b'wef',"['coronavirus', 'SouthKorea', 'covid19']",3724863,"b'Geneva, Switzerland'"
2020-04-14 02:00:33,"b'UKC News: Why is #BillGates Driving Gov\xe2\x80\x99t Policy for #COVID19 and Vaccines?  Mike Robinson, Brian Gerrish and David Scott are joined by special guest Piers Robinson bringing you the latest #Coronavirus updates. Watch: https://t.co/fLViSv15Z6 via @21WIRE'",b'Dakoda_1022',"['BillGates', 'COVID19', 'Coronavirus']",389,b''
2020-04-14 02:00:32,b'#NEWS: English language barriers are posing more challenges for children who have to study from home. #education #learning #children #schools #covid19 #coronavirus https://t.co/QhaKQlfsdV',b'mOppenheimORG',"['NEWS', 'education', 'learning', 'children', 'schools', 'covid19', 'coronavirus']",1556,b'San Francisco'
2020-04-14 02:00:31,b'#CSAC applauds the hardworking county staff across #California who provide a host of vital services today and every day. THANK YOU! #COVID19 #Coronavirus #CaliforniaStrong #CACountyStrong #CACounties #CountiesMatter #NCGM #NationalCountyGovernmentMonth https://t.co/X3edYz2cwZ',b'CSAC_Counties',"['CSAC', 'California', 'COVID19', 'Coronavirus', 'CaliforniaStrong', 'CACountyStrong', 'CACounties', 'CountiesMatter', 'NCGM', 'NationalCountyGovernmentMonth']",9993,b'Sacramento'
2020-04-14 02:00:29,b'#COVID19 #China #HongKong #Taiwan American Thought Leaders @EpochTimes @JanJekielek with guest @AlanKahKitLeong - #Wuhan #Coronavirus Outbreak Reveals \xe2\x80\x9cLethal\xe2\x80\x9d Threat of #CCP (1:02:30) https://t.co/zLxV7sUCBA',b'ArmstrongRob4',"['COVID19', 'China', 'HongKong', 'Taiwan', 'Wuhan', 'Coronavirus', 'CCP']",894,"b'Montr\xc3\xa9al, Qu\xc3\xa9bec'"
2020-04-14 02:00:27,"b'[CORONAVIRUS: NEW NUMBERS] GA peak date = MAY 1  GEORGIA: - 480 deaths - 13,621 positive cases - 2,702 hospitalized - 57,038 tested  US: - 23,604 deaths - 581,679 cases  WORLD: - 119,588 deaths - 1,918,855 cases  PEAK MODELS: https://t.co/rMb35atiw2  #covid19 #coronavirus https://t.co/fBhFKHDbrG'",b'ArchithNEWS',"['covid19', 'coronavirus']",5333,"b'Atlanta, GA'"
2020-04-14 02:00:26,b'Donald #Trump campaign sues Wisconsin TV station over ad criticizing his #coronavirus response  #USA #COVID19 #coronavirus  https://t.co/dm1XYPw8ql',b'DennisKoch10',"['Trump', 'coronavirus', 'USA', 'COVID19', 'coronavirus']",7667,b'Edmonton Alberta'
2020-04-14 02:00:25,"b""#WorldBank Praises India's #ArogyaSetuApp (#ArogyaSetu means #HealthBridge) Meant to Contact Trace and Curb #COVID19 #Coronavirus  https://t.co/k3CVtjFWL0""",b'IM34108844',"['WorldBank', 'ArogyaSetuApp', 'ArogyaSetu', 'HealthBridge', 'COVID19', 'Coronavirus']",6,"b'New Delhi, India'"
2020-04-14 02:00:23,"b'Not first time in less than 4 years Trump and Republicans\xe2\x80\x99 ineptitude and corruption have sent Americans to food lines. Remember the government shutdown. If we\xe2\x80\x99re not careful, they\xe2\x80\x99ll make us all paupers but not themselves. #COVID19 #coronavirus   https://t.co/qFwNLHSJEL'",b'Desertrose1pt0',"['COVID19', 'coronavirus']",816,b''
2020-04-14 02:00:23,"b'HighWire: ""BREAKING: Ohio residents protesting #Coronavirus lockdown at state capitol. Live-feed Source: Scott Shoemaker Facebook #Covid19 #Quarantine"" https://t.co/0ofIFqRHXy'",b'orngbrl',"['Coronavirus', 'Covid19', 'Quarantine']",978,"b'Delaware County, PA'"
